id,name,gender,type,category_id,category_name
sr:competition:22731,"ITF Turkey 20A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22733,"ITF Turkey 20A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22737,"ITF Italy 12A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22739,"ITF Italy 12A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22743,"ITF Bolivia 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22745,"ITF Bolivia 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22749,"ITF Egypt 38A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22751,"ITF Egypt 38A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22755,"ITF Argentina 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22757,"ITF Argentina 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22761,"ITF Tunisia 39A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22763,"ITF Tunisia 39A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22769,"ITF Turkey 44A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22771,"ITF Turkey 44A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22773,"ITF South Korea 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22775,"ITF South Korea 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22779,"ITF United Arab Emirates 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22781,"ITF United Arab Emirates 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22785,"ITF Egypt F38, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:22787,"ITF Egypt F38, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:22791,"ITF Peru F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:22793,"ITF Peru F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:22797,"ITF Qatar F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:22799,"ITF Qatar F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:22803,"ITF Serbia 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22805,"ITF Serbia 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22809,"ITF Tunisia 21A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22811,"ITF Tunisia 21A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22815,"ITF Turkey 21A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22817,"ITF Turkey 21A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22821,"ITF France 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22823,"ITF France 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22827,"ITF Great Britain 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22829,"ITF Great Britain 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22839,"ATP Pune, India Men Singles",men,singles,sr:category:3,ATP
sr:competition:22841,"ATP Pune, India Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:22845,"ITF Tunisia 24A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22847,"ITF Tunisia 24A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22851,"ITF Netherlands 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22853,"ITF Netherlands 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22857,"ITF Chinese Taipei 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22859,"ITF Chinese Taipei 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22863,"ITF China 11A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22865,"ITF China 11A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22869,"ITF Canada 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22871,"ITF Canada 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22875,"ITF Uzbekistan 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22877,"ITF Uzbekistan 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22881,"ITF USA 19A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22883,"ITF USA 19A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22887,"ITF Switzerland 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22889,"ITF Switzerland 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22893,"ITF Sweden 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22895,"ITF Sweden 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22899,"ITF Italy 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22901,"ITF Italy 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22905,"ITF Poland 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22907,"ITF Poland 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22911,"ITF France 14A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22913,"ITF France 14A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22917,"ITF Turkiye 22A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22919,"ITF Turkiye 22A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22923,"ITF Germany 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22925,"ITF Germany 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22929,"ITF Tunisia 23A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22931,"ITF Tunisia 23A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22935,"ITF Japan 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22939,"ITF Japan 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22941,"ITF Slovenia 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22943,"ITF Slovenia 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22947,"ITF South Korea 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22949,"ITF South Korea 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22953,"ITF Czechia 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22955,"ITF Czechia 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22959,"ITF USA 17A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22963,"ITF Belarus 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22965,"ITF Belarus 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22967,"ITF USA 17A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22971,"ITF USA 18A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22973,"ITF USA 18A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22977,"ITF Japan 08B, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22979,"ITF Japan 08B, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22983,"ITF Italy 14A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22985,"ITF Italy 14A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22989,"ITF Uzbekistan 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22991,"ITF Uzbekistan 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:22995,"ITF Bosnia & Herzegovina 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:22997,"ITF Bosnia & Herzegovina 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23001,"ITF Belarus 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23003,"ITF Belarus 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23007,"ITF India 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23009,"ITF India 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23013,"ITF South Korea 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23015,"ITF South Korea 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23019,"ITF Tunisia 22A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23021,"ITF Tunisia 22A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23025,"ITF Great Britain 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23027,"ITF Great Britain 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23031,"ITF Spain 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23033,"ITF Spain 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23037,"ITF France 15A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23039,"ITF France 15A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23043,"ITF Germany 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23045,"ITF Germany 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23049,"ITF Poland 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23051,"ITF Poland 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23063,"ITF China 12A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23065,"ITF China 12A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23069,"ITF Egypt 18A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23071,"ITF Egypt 18A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23075,"ITF Israel 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23077,"ITF Israel 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23081,"ITF Italy 16A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23083,"ITF Italy 16A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23087,"ITF Romania 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23091,"ITF Romania 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23095,"ITF Turkey 23A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23097,"ITF Turkey 23A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23101,"ITF Italy 17A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23103,"ITF Italy 17A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23107,"ITF France 19A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23109,"ITF France 19A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23113,"ITF Germany 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23115,"ITF Germany 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23119,"ITF Netherlands 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23121,"ITF Netherlands 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23125,"ITF Spain 10A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23127,"ITF Spain 10A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23131,"ITF China 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23133,"ITF China 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23137,"ITF Egypt 19A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23139,"ITF Egypt 19A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23143,"ITF Portugal 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23145,"ITF Portugal 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23149,"ITF Romania 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23151,"ITF Romania 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23167,"WTA Hiroshima, Japan Women Singles",women,singles,sr:category:6,WTA
sr:competition:23169,"WTA Hiroshima, Japan Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:23173,"WTA Lugano, Switzerland Women Singles",women,singles,sr:category:6,WTA
sr:competition:23175,"WTA Lugano, Switzerland Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:23179,"WTA Moscow II, Russia Women Singles",women,singles,sr:category:6,WTA
sr:competition:23181,"WTA Moscow II, Russia Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:23185,"ITF Pakistan F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23187,"ITF Pakistan F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23191,"ITF Tunisia F40, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23193,"ITF Tunisia F40, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23197,"ITF Turkey F48, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23199,"ITF Turkey F48, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23203,"ITF Paraguay 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23205,"ITF Paraguay 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23215,"ATP Challenger Indian Wells, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:23217,"ATP Challenger Indian Wells, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:23221,"ATP Challenger Playford City, Australia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:23223,"ATP Challenger Playford City, Australia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:23227,"ATP Challenger Newport Beach, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:23229,"ATP Challenger Newport Beach, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:23233,"ATP Challenger Lille, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:23235,"ATP Challenger Lille, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:23239,"ATP Challenger Punta del Este, Uruguay Men Singles",men,singles,sr:category:72,Challenger
sr:competition:23241,"ATP Challenger Punta del Este, Uruguay Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:23245,"ATP Challenger Qujing, China Men Singles",men,singles,sr:category:72,Challenger
sr:competition:23247,"ATP Challenger Qujing, China Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:23269,"ITF Serbia 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23271,"ITF Serbia 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23275,"ITF India 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23277,"ITF India 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23281,"ITF Tunisia 40A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23283,"ITF Tunisia 40A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23287,"ITF Turkey 46A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23289,"ITF Turkey 46A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23293,"ITF Hong Kong 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23295,"ITF Hong Kong 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23299,"ITF Hong Kong F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23301,"ITF Hong Kong F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23305,"ITF Peru F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23307,"ITF Peru F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23311,"ITF Qatar F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23313,"ITF Qatar F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23315,"ITF Hong Kong F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23317,"ITF Hong Kong F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23321,"ITF France 16A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23323,"ITF France 16A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23327,"ITF Turkiye 26A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23329,"ITF Turkiye 26A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23333,"ITF Germany 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23335,"ITF Germany 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23339,"ITF Canada 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23341,"ITF Canada 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23345,"ITF Italy 18A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23347,"ITF Italy 18A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23351,"ITF Russia 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23353,"ITF Russia 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23357,"ITF Belgium 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23359,"ITF Belgium 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23363,"ITF Brazil 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23365,"ITF Brazil 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23369,"ITF Egypt 20A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23371,"ITF Egypt 20A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23375,"ITF Georgia 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23377,"ITF Georgia 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23381,"ITF Netherlands 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23383,"ITF Netherlands 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23387,"ITF Serbia 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23389,"ITF Serbia 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23393,"ITF Thailand 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23395,"ITF Thailand 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23399,Exhibition Kooyong Classic Women Singles,women,singles,sr:category:79,Exhibition
sr:competition:23401,Czech Tennis Extraliga Women Singles,women,singles,sr:category:79,Exhibition
sr:competition:23403,Czech Tennis Extraliga Men Doubles,men,doubles,sr:category:79,Exhibition
sr:competition:23405,Czech Tennis Extraliga Women Doubles,women,doubles,sr:category:79,Exhibition
sr:competition:23407,Czech Tennis Extraliga Mixed Groups,mixed,mixed_doubles,sr:category:79,Exhibition
sr:competition:23559,"WTA 125K Anning, China Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:23561,"WTA 125K Anning, China Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:23565,"WTA 125K Newport Beach, USA Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:23567,"WTA 125K Newport Beach, USA Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:23571,"WTA 125K Indian Wells, USA Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:23573,"WTA 125K Indian Wells, USA Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:23577,"ITF Germany F13, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23579,"ITF Germany F13, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23583,"ITF Hong Kong 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23585,"ITF Hong Kong 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23589,"ITF Germany 16A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23591,"ITF Germany 16A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23595,"ITF Australia 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23597,"ITF Australia 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23601,"ITF Mexico 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23603,"ITF Mexico 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23607,"ITF Mexico 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23609,"ITF Mexico 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23613,"ITF Mexico 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23615,"ITF Mexico 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23619,"ITF Mexico 07A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23621,"ITF Mexico 07A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23625,"ITF Mexico 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23627,"ITF Mexico 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23643,"ITF Egypt 39A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23645,"ITF Egypt 39A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23647,"ITF Egypt 40A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23649,"ITF Egypt 40A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23651,"ITF Egypt 41A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23653,"ITF Egypt 41A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23655,"ITF Egypt 42A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23657,"ITF Egypt 42A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23659,"ITF Egypt 43A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23661,"ITF Egypt 43A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23663,"ITF Egypt 44A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23665,"ITF Egypt 44A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23667,"ITF Egypt 45A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23669,"ITF Egypt 45A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23673,"ITF Egypt 46A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23675,"ITF Egypt 46A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23679,"ITF Egypt 17A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23681,"ITF Egypt 17A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23685,"ITF China 20A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23687,"ITF China 20A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23691,"ITF China 21A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23693,"ITF China 21A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23697,"ITF China 22A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23699,"ITF China 22A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23711,"ITF Turkey 47A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23713,"ITF Turkey 47A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23715,"ITF Turkey 48A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23717,"ITF Turkey 48A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23719,"ITF Turkey 49A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23721,"ITF Turkey 49A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23723,"ITF Turkey 50A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23725,"ITF Turkey 50A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23727,"ITF Turkey 51A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23729,"ITF Turkey 51A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23775,"ITF Norway F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23777,"ITF Norway F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23799,"ITF Great Britain 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23801,"ITF Great Britain 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23927,"ITF France F12, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23929,"ITF France F12, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23933,"ITF Tunisia 43A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23935,"ITF Tunisia 43A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23955,"ITF Kazakhstan F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23957,"ITF Kazakhstan F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:23961,"ITF Great Britain 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:23963,"ITF Great Britain 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:23971,"ITF Italy F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:23973,"ITF Italy F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24003,"ITF Cameroon F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24005,"ITF Cameroon F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24009,"ITF Korea F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24011,"ITF Korea F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24015,"ITF Italy 38A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24017,"ITF Italy 38A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24021,"ITF South Korea 10A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24023,"ITF South Korea 10A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24103,"ITF Mexico F16, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24105,"ITF Mexico F16, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24109,"ITF Tunisia F43, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24111,"ITF Tunisia F43, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24115,"ITF Israel 10A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24117,"ITF Israel 10A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24121,"ITF Brazil 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24123,"ITF Brazil 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24173,"ITF Bahrain 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24175,"ITF Bahrain 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24179,"ITF China 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24181,"ITF China 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24239,"ATP Challenger Villena, Spain Men Singles",men,singles,sr:category:72,Challenger
